@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,6,https://api.elsevier.com/content/author/author_id/8365697300,8365697300,Kuo L.W.,Kuo,Li Wei,L.W.,true,60010037,155,NA
true,7,https://api.elsevier.com/content/author/author_id/7103106756,7103106756,Harvey B.K.,Harvey,Brandon K.,B.K.,true,60020468,155,NA
true,8,https://api.elsevier.com/content/author/author_id/7006685576,7006685576,Greig N.H.,Greig,Nigel H.,N.H.,true,60017252,155,NA
true,9,https://api.elsevier.com/content/author/author_id/57203441710,57203441710,Wang Y.,Wang,Yun,Y.,true,60010037,155,NA
true,1,https://api.elsevier.com/content/author/author_id/57193954566,57193954566,Ko A.,Ko,Annette,A.,true,60017252,156,NA
true,2,https://api.elsevier.com/content/author/author_id/56430160300,56430160300,Watanabe M.,Watanabe,Masashi,M.,true,60013409,156,NA
true,3,https://api.elsevier.com/content/author/author_id/57198024872,57198024872,Nguyen T.,Nguyen,Thomas,T.,true,60017252,156,NA
true,4,https://api.elsevier.com/content/author/author_id/57186260400,57186260400,Shi A.,Shi,Alvin,A.,true,60022195,156,NA
true,5,https://api.elsevier.com/content/author/author_id/57214744998,57214744998,Achour A.,Achour,Achouak,A.,true,60017252,156,NA
true,6,https://api.elsevier.com/content/author/author_id/57202240384,57202240384,Zhang B.,Zhang,Baojun,B.,true,60005200,156,0000-0001-5972-1011
true,7,https://api.elsevier.com/content/author/author_id/57214289639,57214289639,Sun X.,Sun,Xiaoping,X.,true,60017252,156,NA
true,8,https://api.elsevier.com/content/author/author_id/57214745497,57214745497,Wang Q.,Wang,Qun,Q.,true,60005200,156,NA
true,9,https://api.elsevier.com/content/author/author_id/7202294559,7202294559,Zhuang Y.,Zhuang,Yuan,Y.,true,60005200,156,NA
true,10,https://api.elsevier.com/content/author/author_id/57074943700,57074943700,Weng N.P.,Weng,Nan Ping,N.P.,true,60017252,156,0000-0001-8175-8953
true,11,https://api.elsevier.com/content/author/author_id/7102078038,7102078038,Hodes R.J.,Hodes,Richard J.,R.J.,true,60013409,156,0000-0002-8142-5742
true,1,https://api.elsevier.com/content/author/author_id/56549331800,56549331800,Hu Q.,Hu,Qingxun,Q.,true,60015481,157,NA
true,2,https://api.elsevier.com/content/author/author_id/56298594700,56298594700,Zhang H.,Zhang,Huiliang,H.,true,60015481,157,NA
true,3,https://api.elsevier.com/content/author/author_id/54987316800,54987316800,Gutiérrez Cortés N.,Gutiérrez Cortés,Nicolás,N.,true,60015481,157,NA
true,4,https://api.elsevier.com/content/author/author_id/57189659927,57189659927,Wu D.,Wu,Dan,D.,true,60015481,157,NA
true,5,https://api.elsevier.com/content/author/author_id/56673102300,56673102300,Wang P.,Wang,Pei,P.,true,60015481,157,NA
true,6,https://api.elsevier.com/content/author/author_id/54397960400,54397960400,Zhang J.,Zhang,Jing,J.,true,60017252,157,NA
true,7,https://api.elsevier.com/content/author/author_id/7003661424,7003661424,Mattison J.A.,Mattison,Julie A.,J.A.,true,60019280,157,NA
true,8,https://api.elsevier.com/content/author/author_id/57215552098,57215552098,Smith E.,Smith,Eric,E.,true,60015481,157,NA
true,9,https://api.elsevier.com/content/author/author_id/57200516059,57200516059,Bettcher L.F.,Bettcher,Lisa F.,L.F.,true,60015481,157,NA
true,10,https://api.elsevier.com/content/author/author_id/7406685908,7406685908,Wang M.,Wang,Mingyi,M.,true,60017252,157,NA
true,11,https://api.elsevier.com/content/author/author_id/35353736200,35353736200,Lakatta E.G.,Lakatta,Edward G.,E.G.,true,60017252,157,NA
true,12,https://api.elsevier.com/content/author/author_id/7202893479,7202893479,Sheu S.S.,Sheu,Shey Shing,S.S.,true,60032420,157,NA
true,13,https://api.elsevier.com/content/author/author_id/39763281700,39763281700,Wang W.,Wang,Wang,W.,true,60015481,157,NA
true,1,https://api.elsevier.com/content/author/author_id/57193538376,57193538376,Armstrong N.M.,Armstrong,Nicole M.,N.M.,true,60017252,158,NA
true,2,https://api.elsevier.com/content/author/author_id/35236499700,35236499700,Espeland M.A.,Espeland,Mark A.,M.A.,true,60031437,158,NA
true,3,https://api.elsevier.com/content/author/author_id/57202711521,57202711521,Chen J.C.,Chen,Jiu Chiuan,J.C.,true,60015183,158,NA
true,4,https://api.elsevier.com/content/author/author_id/57210707854,57210707854,Masaki K.,Masaki,Kamal,K.,true,60008308,158,NA
true,5,https://api.elsevier.com/content/author/author_id/55641971600,55641971600,Wactawski-Wende J.,Wactawski-Wende,Jean,J.,true,60032083,158,NA
true,6,https://api.elsevier.com/content/author/author_id/55719039700,55719039700,Li W.,Li,Wenjun,W.,true,60000986,158,NA
true,7,https://api.elsevier.com/content/author/author_id/35390895100,35390895100,Gass M.L.S.,Gass,Margery L.S.,M.L.S.,true,60017412,158,NA
true,8,https://api.elsevier.com/content/author/author_id/7006150650,7006150650,Stefanick M.L.,Stefanick,Marcia L.,M.L.,true,60032838,158,NA
true,9,https://api.elsevier.com/content/author/author_id/57207897577,57207897577,Manson J.A.E.,Manson,Jo Ann E.,J.A.E.,true,60032499,158,NA
true,10,https://api.elsevier.com/content/author/author_id/34167673400,34167673400,Deal J.A.,Deal,Jennifer A.,J.A.,true,60006183,158,NA
true,11,https://api.elsevier.com/content/author/author_id/7006500047,7006500047,Rapp S.R.,Rapp,Stephen R.,S.R.,true,60031437,158,NA
true,12,https://api.elsevier.com/content/author/author_id/12807117100,12807117100,Lin F.R.,Lin,Frank R.,F.R.,true,60006183,158,NA
true,13,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,158,NA
true,1,https://api.elsevier.com/content/author/author_id/57193538376,57193538376,Armstrong N.M.,Armstrong,Nicole M.,N.M.,true,60017252,159,NA
true,2,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,159,NA
true,3,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,159,NA
true,4,https://api.elsevier.com/content/author/author_id/34167673400,34167673400,Deal J.A.,Deal,Jennifer A.,J.A.,true,60006183,159,NA
true,5,https://api.elsevier.com/content/author/author_id/12807117100,12807117100,Lin F.R.,Lin,Frank R.,F.R.,true,60006183,159,NA
true,6,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,159,NA
true,1,https://api.elsevier.com/content/author/author_id/57193538376,57193538376,Armstrong N.M.,Armstrong,Nicole M.,N.M.,true,60017252,160,NA
true,2,https://api.elsevier.com/content/author/author_id/34167673400,34167673400,Deal J.A.,Deal,Jennifer A.,J.A.,true,60006183,160,NA
true,3,https://api.elsevier.com/content/author/author_id/55761874600,55761874600,Betz J.,Betz,Joshua,J.,true,60001117,160,NA
true,4,https://api.elsevier.com/content/author/author_id/7005494101,7005494101,Kritchevsky S.,Kritchevsky,Stephen,S.,true,60031437,160,NA
true,5,https://api.elsevier.com/content/author/author_id/10243136800,10243136800,Pratt S.,Pratt,Sheila,S.,true,60015543,160,NA
true,6,https://api.elsevier.com/content/author/author_id/57220774479,57220774479,Harris T.,Harris,Tamara,T.,true,60017252,160,NA
true,7,https://api.elsevier.com/content/author/author_id/7005909562,7005909562,Barry L.C.,Barry,Lisa C.,L.C.,true,60000209,160,NA
true,8,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,160,NA
true,9,https://api.elsevier.com/content/author/author_id/12807117100,12807117100,Lin F.R.,Lin,Frank R.,F.R.,true,60006183,160,NA
true,1,https://api.elsevier.com/content/author/author_id/35514354300,35514354300,Casu M.A.,Casu,Maria Antonietta,M.A.,true,60112694,161,NA
true,2,https://api.elsevier.com/content/author/author_id/6603334735,6603334735,Mocci I.,Mocci,Ignazia,I.,true,60112694,161,NA
true,3,https://api.elsevier.com/content/author/author_id/6602249476,6602249476,Isola R.,Isola,Raffaella,R.,true,60032259,161,NA
true,4,https://api.elsevier.com/content/author/author_id/7004074954,7004074954,Pisanu A.,Pisanu,Augusta,A.,true,60021199,161,NA
true,5,https://api.elsevier.com/content/author/author_id/57201182267,57201182267,Boi L.,Boi,Laura,L.,true,60032259,161,NA
true,6,https://api.elsevier.com/content/author/author_id/7006384538,7006384538,Mulas G.,Mulas,Giovanna,G.,true,60032259,161,NA
true,7,https://api.elsevier.com/content/author/author_id/7006685576,7006685576,Greig N.H.,Greig,Nigel H.,N.H.,true,60017252,161,NA
true,8,https://api.elsevier.com/content/author/author_id/6603062089,6603062089,Setzu M.D.,Setzu,Maria Dolores,M.D.,true,60032259,161,NA
true,9,https://api.elsevier.com/content/author/author_id/7006829687,7006829687,Carta A.R.,Carta,Anna R.,A.R.,true,60032259,161,NA
true,1,https://api.elsevier.com/content/author/author_id/7102330305,7102330305,McNeill D.R.,McNeill,Daniel R.,D.R.,true,60017252,162,NA
true,2,https://api.elsevier.com/content/author/author_id/57195335062,57195335062,Whitaker A.M.,Whitaker,Amy M.,A.M.,true,60028793,162,NA
true,3,https://api.elsevier.com/content/author/author_id/57215126190,57215126190,Stark W.J.,Stark,Wesley J.,W.J.,true,60028793,162,NA
true,4,https://api.elsevier.com/content/author/author_id/26421708400,26421708400,Illuzzi J.L.,Illuzzi,Jennifer L.,J.L.,true,60010237,162,NA
true,5,https://api.elsevier.com/content/author/author_id/57193378843,57193378843,McKinnon P.J.,McKinnon,Peter J.,P.J.,true,60019905,162,NA
true,6,https://api.elsevier.com/content/author/author_id/25924158200,25924158200,Freudenthal B.D.,Freudenthal,Bret D.,B.D.,true,60028793,162,NA
true,7,https://api.elsevier.com/content/author/author_id/57211835047,57211835047,Wilson D.M.,Wilson,David M.,D.M.,true,60010413,162,NA
true,1,https://api.elsevier.com/content/author/author_id/55229938300,55229938300,Johnson P.J.,Johnson,Philippa J.,P.J.,true,60007776,163,NA
true,2,https://api.elsevier.com/content/author/author_id/56919615700,56919615700,Pascalau R.,Pascalau,Raluca,R.,true,60013180,163,NA
true,3,https://api.elsevier.com/content/author/author_id/7004551626,7004551626,Luh W.M.,Luh,Wen Ming,W.M.,true,60017252,163,NA
true,4,https://api.elsevier.com/content/author/author_id/14038050100,14038050100,Raj A.,Raj,Ashish,A.,true,60023691,163,NA
true,5,https://api.elsevier.com/content/author/author_id/18435789500,18435789500,Cerda-Gonzalez S.,Cerda-Gonzalez,Sofia,S.,true,124007444,163,NA
true,6,https://api.elsevier.com/content/author/author_id/57194106203,57194106203,Barry E.F.,Barry,Erica F.,E.F.,true,60007776,163,NA
true,1,https://api.elsevier.com/content/author/author_id/55911583000,55911583000,Beydoun M.A.,Beydoun,May A.,M.A.,true,60017252,164,NA
true,2,https://api.elsevier.com/content/author/author_id/57189629314,57189629314,Shaked D.,Shaked,Danielle,D.,true,60017252,164,NA
true,3,https://api.elsevier.com/content/author/author_id/56685367900,56685367900,Tajuddin S.M.,Tajuddin,Salman M.,S.M.,true,60017252,164,NA
true,4,https://api.elsevier.com/content/author/author_id/57195982912,57195982912,Weiss J.,Weiss,Jordan,J.,true,60017252,164,NA
true,5,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,164,0000-0002-8546-2831
true,6,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,164,NA
true,1,https://api.elsevier.com/content/author/author_id/35361471700,35361471700,Abramzon Y.A.,Abramzon,Yevgeniya A.,Y.A.,true,60017252,165,NA
true,2,https://api.elsevier.com/content/author/author_id/12802595400,12802595400,Fratta P.,Fratta,Pietro,P.,true,60019953,165,NA
true,3,https://api.elsevier.com/content/author/author_id/6701852117,6701852117,Traynor B.J.,Traynor,Bryan J.,B.J.,true,60017252,165,NA
true,4,https://api.elsevier.com/content/author/author_id/9039188700,9039188700,Chia R.,Chia,Ruth,R.,true,60017252,165,NA
true,1,https://api.elsevier.com/content/author/author_id/57214091953,57214091953,Mahajan U.V.,Mahajan,Uma V.,U.V.,true,60017252,166,NA
true,2,https://api.elsevier.com/content/author/author_id/54407635800,54407635800,Varma V.R.,Varma,Vijay R.,V.R.,true,60017252,166,NA
true,3,https://api.elsevier.com/content/author/author_id/57207944528,57207944528,Huang C.W.,Huang,Chiung Wei,C.W.,true,60017252,166,NA
true,4,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,166,NA
true,5,https://api.elsevier.com/content/author/author_id/57211009334,57211009334,Tanaka T.,Tanaka,Toshiko,T.,true,60017252,166,NA
true,6,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,166,NA
true,7,https://api.elsevier.com/content/author/author_id/7005254181,7005254181,Takebayashi T.,Takebayashi,Toru,T.,true,60025252,166,NA
true,8,https://api.elsevier.com/content/author/author_id/56379590300,56379590300,Harada S.,Harada,Sei,S.,true,60025252,166,NA
true,9,https://api.elsevier.com/content/author/author_id/56019666200,56019666200,Iida M.,Iida,Miho,M.,true,60025252,166,NA
true,10,https://api.elsevier.com/content/author/author_id/57204010622,57204010622,Legido-Quigley C.,Legido-Quigley,Cristina,C.,true,60177635,166,NA
true,11,https://api.elsevier.com/content/author/author_id/6507073742,6507073742,Thambisetty M.,Thambisetty,Madhav,M.,true,60017252,166,NA
true,1,https://api.elsevier.com/content/author/author_id/57215487309,57215487309,Gong Y.,Gong,Yi,Y.,true,60017252,167,NA
true,2,https://api.elsevier.com/content/author/author_id/57191587252,57191587252,Stock A.J.,Stock,Amanda J.,A.J.,true,60017252,167,NA
true,3,https://api.elsevier.com/content/author/author_id/55898020200,55898020200,Liu Y.,Liu,Yie,Y.,true,60017252,167,NA
true,1,https://api.elsevier.com/content/author/author_id/57213355977,57213355977,Roberts J.A.,Roberts,Jackson A.,J.A.,true,60017252,168,NA
true,2,https://api.elsevier.com/content/author/author_id/54407635800,54407635800,Varma V.R.,Varma,Vijay R.,V.R.,true,60017252,168,NA
true,3,https://api.elsevier.com/content/author/author_id/57207944528,57207944528,Huang C.W.,Huang,Chiung Wei,C.W.,true,60017252,168,NA
true,4,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,168,NA
true,5,https://api.elsevier.com/content/author/author_id/56051145000,56051145000,Oommen A.,Oommen,Anup,A.,true,60008539,168,NA
true,6,https://api.elsevier.com/content/author/author_id/57211009334,57211009334,Tanaka T.,Tanaka,Toshiko,T.,true,60017252,168,NA
true,7,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,168,NA
true,8,https://api.elsevier.com/content/author/author_id/55383853300,55383853300,Elango P.,Elango,Palchamy,P.,true,60017252,168,NA
true,9,https://api.elsevier.com/content/author/author_id/7005254181,7005254181,Takebayashi T.,Takebayashi,Toru,T.,true,60025997,168,NA
true,10,https://api.elsevier.com/content/author/author_id/56379590300,56379590300,Harada S.,Harada,Sei,S.,true,60025997,168,NA
true,11,https://api.elsevier.com/content/author/author_id/56019666200,56019666200,Iida M.,Iida,Miho,M.,true,60025997,168,NA
true,12,https://api.elsevier.com/content/author/author_id/6507073742,6507073742,Thambisetty M.,Thambisetty,Madhav,M.,true,60017252,168,NA
true,1,https://api.elsevier.com/content/author/author_id/56198213100,56198213100,Beatty Moody D.L.,Beatty Moody,Danielle L.,D.L.,true,60024997,169,NA
true,2,https://api.elsevier.com/content/author/author_id/57203415818,57203415818,Leibel D.K.,Leibel,Daniel K.,D.K.,true,60024997,169,NA
true,3,https://api.elsevier.com/content/author/author_id/56901373900,56901373900,Pantesco E.J.,Pantesco,Elizabeth J.,E.J.,true,60000009,169,NA
true,4,https://api.elsevier.com/content/author/author_id/35199178500,35199178500,Wendell C.R.,Wendell,Carrington R.,C.R.,true,60024997,169,NA
true,5,https://api.elsevier.com/content/author/author_id/7006794486,7006794486,Waldstein S.R.,Waldstein,Shari R.,S.R.,true,60024997,169,NA
true,6,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,169,NA
true,7,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,169,NA
true,1,https://api.elsevier.com/content/author/author_id/57189049515,57189049515,Tisza M.J.,Tisza,Michael J.,M.J.,true,60013409,170,NA
true,2,https://api.elsevier.com/content/author/author_id/6506285520,6506285520,Pastrana D.V.,Pastrana,Diana V.,D.V.,true,60013409,170,0000-0002-8084-5665
true,3,https://api.elsevier.com/content/author/author_id/57205112242,57205112242,Welch N.L.,Welch,Nicole L.,N.L.,true,60013409,170,NA
true,4,https://api.elsevier.com/content/author/author_id/57215132310,57215132310,Stewart B.,Stewart,Brittany,B.,true,60013409,170,NA
true,5,https://api.elsevier.com/content/author/author_id/55761884400,55761884400,Peretti A.,Peretti,Alberto,A.,true,60013409,170,NA
true,6,https://api.elsevier.com/content/author/author_id/55343099600,55343099600,Starrett G.J.,Starrett,Gabriel J.,G.J.,true,60013409,170,NA
true,7,https://api.elsevier.com/content/author/author_id/7201686069,7201686069,Pang Y.Y.S.,Pang,Yuk Ying S.,Y.Y.S.,true,60013409,170,NA
true,8,https://api.elsevier.com/content/author/author_id/55894494800,55894494800,Krishnamurthy S.R.,Krishnamurthy,Siddharth R.,S.R.,true,60017336,170,NA
true,9,https://api.elsevier.com/content/author/author_id/6603423764,6603423764,Pesavento P.A.,Pesavento,Patricia A.,P.A.,true,60014439,170,NA
true,10,https://api.elsevier.com/content/author/author_id/56118111600,56118111600,McDermott D.H.,McDermott,David H.,D.H.,true,60017336,170,NA
true,11,https://api.elsevier.com/content/author/author_id/24356810000,24356810000,Murphy P.M.,Murphy,Philip M.,P.M.,true,60017336,170,NA
true,12,https://api.elsevier.com/content/author/author_id/36819620300,36819620300,Whited J.L.,Whited,Jessica L.,J.L.,true,60016782,170,0000-0002-3709-6515
true,13,https://api.elsevier.com/content/author/author_id/57204883265,57204883265,Miller B.,Miller,Bess,B.,true,60016782,170,0000-0002-9868-5436
true,14,https://api.elsevier.com/content/author/author_id/7005972154,7005972154,Brenchley J.,Brenchley,Jason,J.,true,60017336,170,NA
true,15,https://api.elsevier.com/content/author/author_id/57189601644,57189601644,Rosshart S.P.,Rosshart,Stephan P.,S.P.,true,60008438,170,NA
true,16,https://api.elsevier.com/content/author/author_id/7004134961,7004134961,Rehermann B.,Rehermann,Barbara,B.,true,60008438,170,NA
true,17,https://api.elsevier.com/content/author/author_id/6701662243,6701662243,Doorbar J.,Doorbar,John,J.,true,60031101,170,NA
true,18,https://api.elsevier.com/content/author/author_id/57215507000,57215507000,Ta’ala B.A.,Ta’ala,Blake A.,B.A.,true,123839613,170,NA
true,19,https://api.elsevier.com/content/author/author_id/6508007276,6508007276,Pletnikova O.,Pletnikova,Olga,O.,true,60001117,170,NA
true,20,https://api.elsevier.com/content/author/author_id/7005194760,7005194760,Troncoso J.C.,Troncoso,Juan C.,J.C.,true,60001117,170,NA
true,21,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,170,NA
true,22,https://api.elsevier.com/content/author/author_id/35081628400,35081628400,Bolduc B.,Bolduc,Ben,B.,true,60003500,170,NA
true,23,https://api.elsevier.com/content/author/author_id/57214767029,57214767029,Sullivan M.B.,Sullivan,Matthew B.,M.B.,true,60003500,170,NA
true,24,https://api.elsevier.com/content/author/author_id/6506886271,6506886271,Varsani A.,Varsani,Arvind,A.,true,60025928,170,0000-0003-4111-2415
true,25,https://api.elsevier.com/content/author/author_id/7102843928,7102843928,Segall A.M.,Segall,Anca M.,A.M.,true,60096500,170,NA
true,26,https://api.elsevier.com/content/author/author_id/7102927846,7102927846,Buck C.B.,Buck,Christopher B.,C.B.,true,60013409,170,0000-0003-3165-8094
true,1,https://api.elsevier.com/content/author/author_id/58264653200,58264653200,Cancio-Bello A.,Cancio-Bello,Alexandra,A.,true,60008178,171,NA
true,2,https://api.elsevier.com/content/author/author_id/55364954000,55364954000,Saez-Atienzar S.,Saez-Atienzar,Sara,S.,true,60017252,171,NA
true,1,https://api.elsevier.com/content/author/author_id/35508267900,35508267900,Goetzl E.J.,Goetzl,Edward J.,E.J.,true,60017805,172,NA
true,2,https://api.elsevier.com/content/author/author_id/57203071462,57203071462,Yaffe K.,Yaffe,Kristine,K.,true,60017805,172,NA
true,3,https://api.elsevier.com/content/author/author_id/36246414200,36246414200,Peltz C.B.,Peltz,Carrie B.,C.B.,true,60014232,172,NA
true,4,https://api.elsevier.com/content/author/author_id/8372797500,8372797500,Ledreux A.,Ledreux,Aurélie,A.,true,60015404,172,NA
true,5,https://api.elsevier.com/content/author/author_id/25824839900,25824839900,Gorgens K.,Gorgens,Kim,K.,true,60015404,172,NA
true,6,https://api.elsevier.com/content/author/author_id/7402965749,7402965749,Davidson B.,Davidson,Bradley,B.,true,60137844,172,NA
true,7,https://api.elsevier.com/content/author/author_id/35412999500,35412999500,Granholm A.C.,Granholm,Ann Charlotte,A.C.,true,60015404,172,NA
true,8,https://api.elsevier.com/content/author/author_id/57212777463,57212777463,Mustapic M.,Mustapic,Maja,M.,true,60017252,172,NA
true,9,https://api.elsevier.com/content/author/author_id/23990595600,23990595600,Kapogiannis D.,Kapogiannis,Dimitrios,D.,true,60017252,172,NA
true,10,https://api.elsevier.com/content/author/author_id/7003368878,7003368878,Tweedie D.,Tweedie,David,D.,true,60017252,172,NA
true,11,https://api.elsevier.com/content/author/author_id/7006685576,7006685576,Greig N.H.,Greig,Nigel H.,N.H.,true,60017252,172,NA
true,1,https://api.elsevier.com/content/author/author_id/7003961306,7003961306,Moffat S.D.,Moffat,Scott D.,S.D.,true,60019647,173,NA
true,2,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,173,NA
true,3,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,173,NA
true,4,https://api.elsevier.com/content/author/author_id/16236170600,16236170600,Diamond M.P.,Diamond,Michael P.,M.P.,true,60024399,173,NA
true,5,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,173,NA
true,1,https://api.elsevier.com/content/author/author_id/57204163150,57204163150,Chosy E.J.,Chosy,E. Julia,E.J.,true,100632529,174,NA
true,2,https://api.elsevier.com/content/author/author_id/7004551957,7004551957,Edland S.D.,Edland,Steven D.,S.D.,true,60030612,174,NA
true,3,https://api.elsevier.com/content/author/author_id/57213420709,57213420709,Gross N.,Gross,Noele,N.,true,100632529,174,NA
true,4,https://api.elsevier.com/content/author/author_id/57213419511,57213419511,Meyer M.J.,Meyer,Marnie J.,M.J.,true,100632529,174,NA
true,5,https://api.elsevier.com/content/author/author_id/57214760912,57214760912,Liu C.Y.,Liu,Catherine Y.,C.Y.,true,100632529,174,NA
true,6,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,Launer L.J.,Launer,Lenore J.,L.J.,true,60017252,174,NA
true,7,https://api.elsevier.com/content/author/author_id/7402226282,7402226282,White L.R.,White,Lon R.,L.R.,true,100632529,174,NA
true,1,https://api.elsevier.com/content/author/author_id/7402064773,7402064773,Klein S.L.,Klein,Sabra L.,S.L.,true,60006183,175,NA
true,2,https://api.elsevier.com/content/author/author_id/7005052750,7005052750,Gearhart P.J.,Gearhart,Patricia J.,P.J.,true,60017252,175,NA
true,1,https://api.elsevier.com/content/author/author_id/7004362668,7004362668,Ramsden C.E.,Ramsden,Christopher E.,C.E.,true,60017252,176,NA
true,2,https://api.elsevier.com/content/author/author_id/7004714378,7004714378,Makrides M.,Makrides,Maria,M.,true,60009512,176,NA
true,3,https://api.elsevier.com/content/author/author_id/56518806000,56518806000,Yuan Z.X.,Yuan,Zhi Xin,Z.X.,true,60017252,176,NA
true,4,https://api.elsevier.com/content/author/author_id/57195431404,57195431404,Horowitz M.S.,Horowitz,Mark S.,M.S.,true,60017252,176,NA
true,5,https://api.elsevier.com/content/author/author_id/36631211300,36631211300,Zamora D.,Zamora,Daisy,D.,true,60017252,176,NA
true,6,https://api.elsevier.com/content/author/author_id/16232076400,16232076400,Yelland L.N.,Yelland,Lisa N.,L.N.,true,60108899,176,NA
true,7,https://api.elsevier.com/content/author/author_id/36618693200,36618693200,Best K.,Best,Karen,K.,true,60009512,176,NA
true,8,https://api.elsevier.com/content/author/author_id/57203185588,57203185588,Jensen J.,Jensen,Jennifer,J.,true,60017252,176,NA
true,9,https://api.elsevier.com/content/author/author_id/8668164200,8668164200,Taha A.Y.,Taha,Ameer Y.,A.Y.,true,60014439,176,NA
true,10,https://api.elsevier.com/content/author/author_id/7402124450,7402124450,Gibson R.A.,Gibson,Robert A.,R.A.,true,60009512,176,NA
true,1,https://api.elsevier.com/content/author/author_id/57203348590,57203348590,Jung Y.S.,Jung,Yoon Seok,Y.S.,true,60007215,177,NA
true,2,https://api.elsevier.com/content/author/author_id/57210989406,57210989406,Kim Y.H.,Kim,Yong Hoon,Y.H.,true,60068693,177,NA
true,3,https://api.elsevier.com/content/author/author_id/57217673988,57217673988,Radhakrishnan K.,Radhakrishnan,Kamalakannan,K.,true,60007215,177,NA
true,4,https://api.elsevier.com/content/author/author_id/56949261900,56949261900,kim J.,kim,Jina,J.,true,123929619,177,NA
true,5,https://api.elsevier.com/content/author/author_id/37081358700,37081358700,Kim D.K.,Kim,Don Kyu,D.K.,true,60007215,177,NA
true,6,https://api.elsevier.com/content/author/author_id/55511358800,55511358800,Lee J.H.,Lee,Ji Hyeok,J.H.,true,60199632,177,NA
true,7,https://api.elsevier.com/content/author/author_id/36461469800,36461469800,Oh H.,Oh,Hyunhee,H.,true,60199632,177,NA
true,8,https://api.elsevier.com/content/author/author_id/36071537600,36071537600,Lee I.K.,Lee,In Kyu,I.K.,true,60009801,177,NA
true,9,https://api.elsevier.com/content/author/author_id/57201493662,57201493662,Kim W.,Kim,Wook,W.,true,60002445,177,NA
true,10,https://api.elsevier.com/content/author/author_id/56949426900,56949426900,Cho S.J.,Cho,Sung Jin,S.J.,true,123929619,177,NA
true,11,https://api.elsevier.com/content/author/author_id/35285414100,35285414100,Choi C.S.,Choi,Cheol Soo,C.S.,true,60199632,177,NA
true,12,https://api.elsevier.com/content/author/author_id/35402441200,35402441200,Dooley S.,Dooley,Steven,S.,true,60016908,177,NA
true,13,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,177,NA
true,14,https://api.elsevier.com/content/author/author_id/56223516500,56223516500,Lee C.H.,Lee,Chul Ho,C.H.,true,60068693,177,0000-0002-6996-5746
true,15,https://api.elsevier.com/content/author/author_id/7404338771,7404338771,Choi H.S.,Choi,Hueng Sik,H.S.,true,60007215,177,0000-0002-3163-1572
true,1,https://api.elsevier.com/content/author/author_id/57209145255,57209145255,Hossain S.,Hossain,Sharmin,S.,true,60017252,178,0000-0003-1516-3251
true,2,https://api.elsevier.com/content/author/author_id/55714470000,55714470000,Liu Z.,Liu,Zhenhua,Z.,true,60014313,178,NA
true,3,https://api.elsevier.com/content/author/author_id/57198917633,57198917633,Wood R.J.,Wood,Richard J.,R.J.,true,60014313,178,NA
true,1,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,179,NA
true,2,https://api.elsevier.com/content/author/author_id/23097547300,23097547300,Gonzalez-Freire M.,Gonzalez-Freire,Marta,M.,true,60017252,179,NA
