@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,orcid,entry_number
true,12,https://api.elsevier.com/content/author/author_id/55268146300,55268146300,Sudduth T.L.,Sudduth,Tiffany L.,T.L.,true,60007677,NA,233
true,13,https://api.elsevier.com/content/author/author_id/7003268455,7003268455,Killeen A.A.,Killeen,Anthony A.,A.A.,true,60008772,NA,233
true,14,https://api.elsevier.com/content/author/author_id/7401806370,7401806370,Cheung A.K.,Cheung,Alfred K.,A.K.,true,60024978,NA,233
true,15,https://api.elsevier.com/content/author/author_id/7004447734,7004447734,Reboussin D.M.,Reboussin,David M.,D.M.,true,60031437,NA,233
true,16,https://api.elsevier.com/content/author/author_id/7005489621,7005489621,Wilcock D.M.,Wilcock,Donna M.,D.M.,true,60007677,NA,233
true,17,https://api.elsevier.com/content/author/author_id/7403199453,7403199453,Williamson J.D.,Williamson,Jeff D.,J.D.,true,60031437,NA,233
true,1,https://api.elsevier.com/content/author/author_id/57189925913,57189925913,Grassano M.,Grassano,Maurizio,M.,true,60012259,0000-0001-6714-6897,234
true,2,https://api.elsevier.com/content/author/author_id/57208095998,57208095998,Calvo A.,Calvo,Andrea,A.,true,60012259,0000-0002-5122-7243,234
true,3,https://api.elsevier.com/content/author/author_id/16203396300,16203396300,Moglia C.,Moglia,Cristina,C.,true,60012259,NA,234
true,4,https://api.elsevier.com/content/author/author_id/6603515757,6603515757,Sbaiz L.,Sbaiz,Luca,L.,true,60111308,NA,234
true,5,https://api.elsevier.com/content/author/author_id/57202469838,57202469838,Brunetti M.,Brunetti,Maura,M.,true,60111308,NA,234
true,6,https://api.elsevier.com/content/author/author_id/16834455100,16834455100,Barberis M.,Barberis,Marco,M.,true,60111308,NA,234
true,7,https://api.elsevier.com/content/author/author_id/56565066500,56565066500,Casale F.,Casale,Federico,F.,true,60012259,0000-0002-1097-1279,234
true,8,https://api.elsevier.com/content/author/author_id/55338397300,55338397300,Manera U.,Manera,Umberto,U.,true,60012259,0000-0002-9995-8133,234
true,9,https://api.elsevier.com/content/author/author_id/57191751896,57191751896,Vasta R.,Vasta,Rosario,R.,true,60012259,NA,234
true,10,https://api.elsevier.com/content/author/author_id/15838973400,15838973400,Canosa A.,Canosa,Antonio,A.,true,60012259,0000-0001-5876-4079,234
true,11,https://api.elsevier.com/content/author/author_id/55765749900,55765749900,D'Alfonso S.,D'Alfonso,Sandra,S.,true,127935505,NA,234
true,12,https://api.elsevier.com/content/author/author_id/6602755802,6602755802,Corrado L.,Corrado,Lucia,L.,true,127935505,NA,234
true,13,https://api.elsevier.com/content/author/author_id/7003390256,7003390256,Mazzini L.,Mazzini,Letizia,L.,true,112730420,NA,234
true,14,https://api.elsevier.com/content/author/author_id/6603075111,6603075111,Dalgard C.,Dalgard,Clifton,C.,true,60006762,NA,234
true,15,https://api.elsevier.com/content/author/author_id/57837072200,57837072200,Karra R.,Karra,Ramita,R.,true,60017252,NA,234
true,16,https://api.elsevier.com/content/author/author_id/9039188700,9039188700,Chia R.,Chia,Ruth,R.,true,60017252,NA,234
true,17,https://api.elsevier.com/content/author/author_id/57222737534,57222737534,Traynor B.,Traynor,Bryan,B.,true,60017252,NA,234
true,18,https://api.elsevier.com/content/author/author_id/7006225787,7006225787,Chiò A.,Chiò,Adriano,A.,true,60012259,NA,234
true,1,https://api.elsevier.com/content/author/author_id/57111840700,57111840700,Langston R.G.,Langston,Rebekah G.,R.G.,true,60017252,NA,235
true,2,https://api.elsevier.com/content/author/author_id/6507543969,6507543969,Beilina A.,Beilina,Alexandra,A.,true,60017252,NA,235
true,3,https://api.elsevier.com/content/author/author_id/40561536800,40561536800,Reed X.,Reed,Xylena,X.,true,60017252,NA,235
true,4,https://api.elsevier.com/content/author/author_id/14045306800,14045306800,Kaganovich A.,Kaganovich,Alice,A.,true,60017252,NA,235
true,5,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,NA,235
true,6,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,NA,235
true,7,https://api.elsevier.com/content/author/author_id/16028171700,16028171700,Gibbs J.R.,Gibbs,J. Raphael,J.R.,true,60017252,NA,235
true,8,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,NA,235
true,1,https://api.elsevier.com/content/author/author_id/36025983900,36025983900,Ren S.C.,Ren,Si Chong,S.C.,true,60122029,NA,236
true,2,https://api.elsevier.com/content/author/author_id/57216087636,57216087636,Chen X.,Chen,Xiangqi,X.,true,60122029,NA,236
true,3,https://api.elsevier.com/content/author/author_id/57189034127,57189034127,Gong H.,Gong,Hui,H.,true,60073509,NA,236
true,4,https://api.elsevier.com/content/author/author_id/57222591718,57222591718,Wang H.,Wang,Han,H.,true,60122029,NA,236
true,5,https://api.elsevier.com/content/author/author_id/57317902500,57317902500,Wu C.,Wu,Chuan,C.,true,60122029,NA,236
true,6,https://api.elsevier.com/content/author/author_id/57217034829,57217034829,Li P.H.,Li,Pei Heng,P.H.,true,60073509,NA,236
true,7,https://api.elsevier.com/content/author/author_id/57192470950,57192470950,Chen X.F.,Chen,Xiao Feng,X.F.,true,60000196,NA,236
true,8,https://api.elsevier.com/content/author/author_id/56675190800,56675190800,Qu J.H.,Qu,Jia Hua,J.H.,true,60017252,NA,236
true,9,https://api.elsevier.com/content/author/author_id/55561088100,55561088100,Tang X.,Tang,Xiaoqiang,X.,true,60122029,NA,236
true,1,https://api.elsevier.com/content/author/author_id/57193687079,57193687079,Walker K.A.,Walker,Keenan A.,K.A.,true,60017252,NA,237
true,2,https://api.elsevier.com/content/author/author_id/50561026200,50561026200,Basisty N.,Basisty,Nathan,N.,true,60017252,NA,237
true,3,https://api.elsevier.com/content/author/author_id/57211835047,57211835047,Wilson D.M.,Wilson,David M.,D.M.,true,60010413,NA,237
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,NA,237
true,1,https://api.elsevier.com/content/author/author_id/55911102200,55911102200,Saha S.,Saha,Sourav,S.,true,60013409,NA,238
true,2,https://api.elsevier.com/content/author/author_id/57796648700,57796648700,Yang X.,Yang,Xi,X.,true,60013409,NA,238
true,3,https://api.elsevier.com/content/author/author_id/55911837800,55911837800,Huang S.y.N.,Huang,Shar yin Naomi,S.y.N.,true,60013409,NA,238
true,4,https://api.elsevier.com/content/author/author_id/9274017700,9274017700,Agama K.,Agama,Keli,K.,true,60013409,NA,238
true,5,https://api.elsevier.com/content/author/author_id/36698820200,36698820200,Baechler S.A.,Baechler,Simone Andrea,S.A.,true,60013409,NA,238
true,6,https://api.elsevier.com/content/author/author_id/57191277632,57191277632,Sun Y.,Sun,Yilun,Y.,true,60013409,NA,238
true,7,https://api.elsevier.com/content/author/author_id/57195617362,57195617362,Zhang H.,Zhang,Hongliang,H.,true,60013409,NA,238
true,8,https://api.elsevier.com/content/author/author_id/57202213506,57202213506,Saha L.K.,Saha,Liton Kumar,L.K.,true,60013409,NA,238
true,9,https://api.elsevier.com/content/author/author_id/57217180916,57217180916,Su S.,Su,Shuaikun,S.,true,60017252,NA,238
true,10,https://api.elsevier.com/content/author/author_id/26660148200,26660148200,Jenkins L.M.,Jenkins,Lisa M.,L.M.,true,60013409,NA,238
true,11,https://api.elsevier.com/content/author/author_id/57784676200,57784676200,Wang W.,Wang,Weidong,W.,true,60017252,NA,238
true,12,https://api.elsevier.com/content/author/author_id/35434174300,35434174300,Pommier Y.,Pommier,Yves,Y.,true,60013409,NA,238
true,1,https://api.elsevier.com/content/author/author_id/57217180916,57217180916,Su S.,Su,Shuaikun,S.,true,60017252,NA,239
true,2,https://api.elsevier.com/content/author/author_id/7402270841,7402270841,Xue Y.,Xue,Yutong,Y.,true,60017252,NA,239
true,3,https://api.elsevier.com/content/author/author_id/7004421371,7004421371,Sharov A.,Sharov,Alexei,A.,true,60017252,NA,239
true,4,https://api.elsevier.com/content/author/author_id/35726454700,35726454700,Zhang Y.,Zhang,Yongqing,Y.,true,60017252,NA,239
true,5,https://api.elsevier.com/content/author/author_id/57213176219,57213176219,Lee S.K.,Lee,Seung Kyu,S.K.,true,60017252,NA,239
true,6,https://api.elsevier.com/content/author/author_id/56970940200,56970940200,Martindale J.L.,Martindale,Jennifer L.,J.L.,true,60017252,NA,239
true,7,https://api.elsevier.com/content/author/author_id/56520574400,56520574400,Li W.,Li,Wen,W.,true,60014966,NA,239
true,8,https://api.elsevier.com/content/author/author_id/57192316569,57192316569,Ku W.L.,Ku,Wai Lim,W.L.,true,60005281,NA,239
true,9,https://api.elsevier.com/content/author/author_id/7202071783,7202071783,Zhao K.,Zhao,Keji,K.,true,60005281,0000-0001-5559-6233,239
true,10,https://api.elsevier.com/content/author/author_id/13611167600,13611167600,De S.,De,Supriyo,S.,true,60017252,NA,239
true,11,https://api.elsevier.com/content/author/author_id/8984033900,8984033900,Shen W.,Shen,Weiping,W.,true,60017252,NA,239
true,12,https://api.elsevier.com/content/author/author_id/13205280500,13205280500,Sen P.,Sen,Payel,P.,true,60017252,NA,239
true,13,https://api.elsevier.com/content/author/author_id/26643133700,26643133700,Gorospe M.,Gorospe,Myriam,M.,true,60017252,0000-0001-5439-3434,239
true,14,https://api.elsevier.com/content/author/author_id/35212707100,35212707100,Xu D.,Xu,Dongyi,D.,true,60014966,NA,239
true,15,https://api.elsevier.com/content/author/author_id/57784676200,57784676200,Wang W.,Wang,Weidong,W.,true,60017252,0000-0002-0658-7928,239
true,1,https://api.elsevier.com/content/author/author_id/39561025400,39561025400,Bouhrara M.,Bouhrara,Mustapha,M.,true,60017252,NA,240
true,2,https://api.elsevier.com/content/author/author_id/55332244600,55332244600,Hutter J.,Hutter,Jana,J.,true,60011520,NA,240
true,3,https://api.elsevier.com/content/author/author_id/55531458300,55531458300,Benjamini D.,Benjamini,Dan,D.,true,60017252,NA,240
true,1,https://api.elsevier.com/content/author/author_id/57222068897,57222068897,Song S.,Song,Shengfang,S.,true,60097414,NA,241
true,2,https://api.elsevier.com/content/author/author_id/7401699255,7401699255,Luo Z.,Luo,Zhehui,Z.,true,60097414,NA,241
true,3,https://api.elsevier.com/content/author/author_id/37023406800,37023406800,Li C.,Li,Chenxi,C.,true,60097414,NA,241
true,4,https://api.elsevier.com/content/author/author_id/55770777800,55770777800,Huang X.,Huang,Xuemei,X.,true,60001439,NA,241
true,5,https://api.elsevier.com/content/author/author_id/35761309500,35761309500,Shiroma E.J.,Shiroma,Eric J.,E.J.,true,60017252,NA,241
true,6,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,NA,241
true,7,https://api.elsevier.com/content/author/author_id/35331605500,35331605500,Chen H.,Chen,Honglei,H.,true,60097414,NA,241
true,1,https://api.elsevier.com/content/author/author_id/26643237900,26643237900,Cohen A.A.,Cohen,Alan A.,A.A.,true,60011832,0000-0003-4113-3988,242
true,2,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,0000-0002-6273-1613,242
true,3,https://api.elsevier.com/content/author/author_id/7102873505,7102873505,Fülöp T.,Fülöp,Tamàs,T.,true,60004772,NA,242
true,4,https://api.elsevier.com/content/author/author_id/12796736600,12796736600,Gravel D.,Gravel,Dominique,D.,true,60011832,NA,242
true,5,https://api.elsevier.com/content/author/author_id/35910487800,35910487800,Hao N.,Hao,Nan,N.,true,60121508,0000-0003-2857-4789,242
true,6,https://api.elsevier.com/content/author/author_id/57203644037,57203644037,Kriete A.,Kriete,Andres,A.,true,60014662,0000-0003-1458-7749,242
true,7,https://api.elsevier.com/content/author/author_id/7404034758,7404034758,Levine M.E.,Levine,Morgan E.,M.E.,true,60017994,0000-0001-9890-9324,242
true,8,https://api.elsevier.com/content/author/author_id/7004388488,7004388488,Lipsitz L.A.,Lipsitz,Lewis A.,L.A.,true,60002746,NA,242
true,9,https://api.elsevier.com/content/author/author_id/57026404500,57026404500,Olde Rikkert M.G.M.,Olde Rikkert,Marcel G.M.,M.G.M.,true,60002573,0000-0003-1397-1677,242
true,10,https://api.elsevier.com/content/author/author_id/7006410862,7006410862,Rutenberg A.,Rutenberg,Andrew,A.,true,60015913,0000-0002-4264-6809,242
true,11,https://api.elsevier.com/content/author/author_id/55675805700,55675805700,Stroustrup N.,Stroustrup,Nicholas,N.,true,60005479,0000-0001-9530-7301,242
true,12,https://api.elsevier.com/content/author/author_id/6602851485,6602851485,Varadhan R.,Varadhan,Ravi,R.,true,60005248,NA,242
true,1,https://api.elsevier.com/content/author/author_id/56754640400,56754640400,Kuo P.L.,Kuo,Pei Lun,P.L.,true,60017252,NA,243
true,2,https://api.elsevier.com/content/author/author_id/35749105400,35749105400,Schrack J.A.,Schrack,Jennifer A.,J.A.,true,60006183,NA,243
true,3,https://api.elsevier.com/content/author/author_id/7404034758,7404034758,Levine M.E.,Levine,Morgan E.,M.E.,true,60017994,0000-0001-9890-9324,243
true,4,https://api.elsevier.com/content/author/author_id/8368295700,8368295700,Shardell M.D.,Shardell,Michelle D.,M.D.,true,60012957,NA,243
true,5,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,NA,243
true,6,https://api.elsevier.com/content/author/author_id/7006789034,7006789034,Chia C.W.,Chia,Chee W.,C.W.,true,60017252,NA,243
true,7,https://api.elsevier.com/content/author/author_id/24166833200,24166833200,Moore A.Z.,Moore,Ann Zenobia,A.Z.,true,60017252,NA,243
true,8,https://api.elsevier.com/content/author/author_id/57211009334,57211009334,Tanaka T.,Tanaka,Toshiko,T.,true,60017252,NA,243
true,9,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,NA,243
true,10,https://api.elsevier.com/content/author/author_id/57194256454,57194256454,Karikkineth A.,Karikkineth,Ajoy,A.,true,60017252,NA,243
true,11,https://api.elsevier.com/content/author/author_id/55151531800,55151531800,AlGhatrif M.,AlGhatrif,Majd,M.,true,60017252,NA,243
true,12,https://api.elsevier.com/content/author/author_id/55383853300,55383853300,Elango P.,Elango,Palchamy,P.,true,60017252,0000-0003-4850-522X,243
true,13,https://api.elsevier.com/content/author/author_id/14421959300,14421959300,Zukley L.M.,Zukley,Linda M.,L.M.,true,60017252,NA,243
true,14,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,NA,243
true,15,https://api.elsevier.com/content/author/author_id/6602763291,6602763291,de Cabo R.,de Cabo,Rafael,R.,true,60017252,0000-0002-3354-2442,243
true,16,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,NA,243
true,17,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,0000-0002-6273-1613,243
true,1,https://api.elsevier.com/content/author/author_id/57221862872,57221862872,Jiang Y.,Jiang,Yuanbing,Y.,true,60008592,0000-0001-8585-0714,244
true,2,https://api.elsevier.com/content/author/author_id/56843847700,56843847700,Zhou X.,Zhou,Xiaopu,X.,true,60008592,NA,244
true,3,https://api.elsevier.com/content/author/author_id/56107831200,56107831200,Wong H.Y.,Wong,Hiu Yi,H.Y.,true,60008592,NA,244
true,4,https://api.elsevier.com/content/author/author_id/57219671729,57219671729,Ouyang L.,Ouyang,Li,L.,true,60008592,NA,244
true,5,https://api.elsevier.com/content/author/author_id/6603683350,6603683350,Ip F.C.F.,Ip,Fanny C.F.,F.C.F.,true,60008592,NA,244
true,6,https://api.elsevier.com/content/author/author_id/57809097300,57809097300,Chau V.M.N.,Chau,Vicky M.N.,V.M.N.,true,60008592,NA,244
true,7,https://api.elsevier.com/content/author/author_id/57209617416,57209617416,Lau S.F.,Lau,Shun Fat,S.F.,true,60008592,NA,244
true,8,https://api.elsevier.com/content/author/author_id/57411631500,57411631500,Wu W.,Wu,Wei,W.,true,60008592,0000-0003-4228-2416,244
true,9,https://api.elsevier.com/content/author/author_id/57808955800,57808955800,Wong D.Y.K.,Wong,Daniel Y.K.,D.Y.K.,true,60008592,NA,244
true,10,https://api.elsevier.com/content/author/author_id/57411631600,57411631600,Seo H.,Seo,Heukjin,H.,true,60008592,0000-0002-1299-6664,244
true,11,https://api.elsevier.com/content/author/author_id/7202947428,7202947428,Fu W.Y.,Fu,Wing Yu,W.Y.,true,60008592,NA,244
true,12,https://api.elsevier.com/content/author/author_id/57221860195,57221860195,Lai N.C.H.,Lai,Nicole C.H.,N.C.H.,true,60008592,NA,244
true,13,https://api.elsevier.com/content/author/author_id/57213551809,57213551809,Chen Y.,Chen,Yuewen,Y.,true,60008592,NA,244
true,14,https://api.elsevier.com/content/author/author_id/55721198000,55721198000,Chen Y.,Chen,Yu,Y.,true,60008592,NA,244
true,15,https://api.elsevier.com/content/author/author_id/56677931700,56677931700,Tong E.P.S.,Tong,Estella P.S.,E.P.S.,true,60008592,NA,244
true,16,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,Weiner M.W.,Weiner,Michael W.,M.W.,true,60023691,NA,244
true,17,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,Aisen P.,Aisen,Paul,P.,true,60030612,NA,244
true,18,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,Petersen R.,Petersen,Ronald,R.,true,60005558,NA,244
true,19,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,Jack C.R.,Jack,Clifford R.,C.R.,true,60005558,NA,244
true,20,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,Jagust W.,Jagust,William,W.,true,60025038,NA,244
true,21,https://api.elsevier.com/content/author/author_id/57223622085,57223622085,Trojanowski J.Q.,Trojanowski,John Q.,J.Q.,true,60006297,NA,244
true,22,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,NA,244
true,23,https://api.elsevier.com/content/author/author_id/57226462209,57226462209,Beckett L.,Beckett,Laurel,L.,true,60014439,NA,244
